,line,season,episode,line_ID
1166,"MNCA: Chandler, nobody likes breaking up with someone. You just gotta do it.",1,5,105
1167,"CHAN: No, I know, but it's just so hard, you know? I mean, you're sitting there with her, she has no idea what's happening, and then you finally get up the courage to do it, and there's the horrible awkward moment when you've handed her the note.",1,5,105
1168,"JOEY: Why do you have to break up with her? Be a man, just stop calling.",1,5,105
1169,"PHOE: You know, if you want, I'll do it with you.",1,5,105
1170,"CHAN: Oh, thanks, but I think she'd feel like we're gangin' up on her.",1,5,105
1171,"PHOE: No, I mean you break up with Janice and I'll break up with Tony.",1,5,105
1172,ROSS: Tony?,1,5,105
1173,"MNCA: Oh, you're breaking up with Tony?",1,5,105
1174,"PHOE: Yeah, I know, he's sweet, but it's just not fun anymore, you know? I don't know if it's me, or his hunger strike, or, I don't know.",1,5,105
1175,RACH: [waitressing] Does anybody want anything else?,1,5,105
1176,"ROSS: Oh, yeah, last week you had a wonderful, nutty, chocolatey kind of a cakey pie thing. [Rachel gives him a dirty look] Nothing, just, just, I'm fine.",1,5,105
1177,PHOE: [to Rachel] What's the matter? Why so scrunchy?,1,5,105
1178,RACH: It's my father. He wants to give me a Mercedes convertible.,1,5,105
1179,"ROSS: That guy, he burns me up.",1,5,105
1180,"RACH: Yeah, well, it's a Mercedes if I move back home. Oh, it was horrible. He called me young lady.",1,5,105
1181,"CHAN: Ooh, I hate when my father calls me that.",1,5,105
1182,"MNCA: Did he give you that whole ""You're-not-up-to-this"" thing again?",1,5,105
1183,"RACH: Oh, yeah, yeah. Actually, I got the extended disco version, with three choruses of ""You'll never make it on your own"".",1,5,105
1184,"PHOE: [rhythmically] Uh-huh, uh-huh.",1,5,105
1185,"[Angela (ANGL), a beautiful woman in a tight dress, enters.]",1,5,105
1186,"ANGL: Hi, Joey.",1,5,105
1187,"JOEY: My god, Angela.",1,5,105
1188,[Angela takes a seat at the counter.],1,5,105
1189,"MNCA: Wow, being dumped by you obviously agrees with her.",1,5,105
1190,PHOE: Are you gonna go over there?,1,5,105
1191,"JOEY: No, yeah, no, ok, but not yet. I don't wanna seem too eager. One Mississippi, two Mississippi, three Mississippi. That seems pretty cool. [he walks over to her] Hey, Angela.",1,5,105
1192,ANGL: [casually] Joey.,1,5,105
1193,JOEY: You look good.,1,5,105
1194,ANGL: That's because I'm wearing a dress that accents my boobs.,1,5,105
1195,JOEY: You don't say.,1,5,105
1196,"[Cut to Ross and Rachel, talking next to one of the tables.]",1,5,105
1197,"ROSS: So, uh, Rachel, what are you, uh, what're you doing tonight?",1,5,105
1198,"RACH: Oh, big glamour night. Me and Monica at Laundorama.",1,5,105
1199,"ROSS: Oh, you uh, you wanna hear a freaky coincidence? Guess who's doing laundry there too?",1,5,105
1200,RACH: Who?,1,5,105
1201,"ROSS: Me. Was that not clear? Hey, why don't, um, why don't I just join you both, here?",1,5,105
1202,RACH: Don't you have a laundry room in your building?,1,5,105
1203,"ROSS: Yes, I do have a laundry room in my building, um, but there's a.... rat problem. Apparently they're attracted to the dryer sheets, and they're goin' in fine, but they're comin' out all.... fluffy. Anyway, say, sevenish?",1,5,105
1204,RACH: Sure.,1,5,105
1205,[Cut back to Joey and Angela at the counter.],1,5,105
1206,ANGL: Forget it Joey. I'm with Bob now.,1,5,105
1207,JOEY: Bob? Who the hell's Bob?,1,5,105
1208,"ANGL: Bob is great. He's smart, he's sophisticated, and he has a real job. You, you go on three auditions a month and you call yourself an actor, but Bob--",1,5,105
1209,"JOEY: Come on, we were great together. And not just at the fun stuff, but like, talking too.",1,5,105
1210,"ANGL: Yeah, well, sorry, Joe. You said let's just be friends, so guess what?",1,5,105
1211,JOEY: What?,1,5,105
1212,ANGL: We're just friends.,1,5,105
1213,"JOEY: Fine, fine, so, why don't the four of us go out and have dinner together tonight? You know, as friends?",1,5,105
1214,ANGL: What four of us?,1,5,105
1215,"JOEY: You know, you and Bob, and me and my girlfriend, uh, uh, Monica.",1,5,105
1216,"[Scene: Monica and Rachel's apartment. Joey is there, trying to convince Monica to pose as his girlfriend. His plan is to hook Monica up with Angela's boyfriend Bob and then take Angela back for himself.]",1,5,105
1217,"JOEY: Monica, I'm tellin' you, this guy is perfect for you.",1,5,105
1218,MNCA: Forget it. Not after your cousin who could belch the alphabet.,1,5,105
1219,"JOEY: Come on. This guy's great. His name's Bob. He's Angela's... brother. He's smart, he's sophisticated, and he has a real job. Me, I go on three auditions a month and call myself an actor, but Bob is--",1,5,105
1220,"MNCA: [looking out window] Oh, god help us.",1,5,105
1221,JOEY: What?,1,5,105
1222,MNCA: Ugly Naked Guy's laying kitchen tile. Eww!,1,5,105
1223,"JOEY: Eww! Look, I'm asking a favor here. If I do this for her brother, maybe Angela will come back to me.",1,5,105
1224,MNCA: What's going on here? You go out with tons of girls.,1,5,105
1225,"JOEY: [proud] I know, but, I made a huge mistake. I never should have broken up with her. Will you help me? Please?",1,5,105
1226,[Scene: Ross' apartment. Chandler is over.],1,5,105
1227,"ROSS: [on phone] Ok, bye. [hangs up] Well, Monica's not coming, it's just gonna be me and Rachel.",1,5,105
1228,"CHAN: Oh. Well, hold on camper, are you sure you've thought this thing through?",1,5,105
1229,ROSS: It's laundry. The thinking through is minimal.,1,5,105
1230,"CHAN: It's just you and Rachel, just the two of you? This is a date. You're going on a date.",1,5,105
1231,ROSS: Nuh-uh.,1,5,105
1232,CHAN: Yuh-huh.,1,5,105
1233,"ROSS: So what're you saying here? I should shave again, pick up some wine, what?",1,5,105
1234,"CHAN: Well, you may wanna rethink the dirty underwear. This is basically the first time she's gonna see your underwear--do you want it to be dirty?",1,5,105
1235,ROSS: [sheepish] No.,1,5,105
1236,"CHAN: Oh, and uh, the fabric softener?",1,5,105
1237,"ROSS: Ok, ok, now what is wrong with my Snuggles? What, it says I'm a sensitive, warm kinda guy, you know, like a warm, fuzzy bear. Ok, I can pick something else up on the way.",1,5,105
1238,CHAN: There you go.,1,5,105
1239,"[Scene: A fancy restaurant. Joey and Monica are there, meeting Angela and Bob, who Monica thinks is Angela's brother.]",1,5,105
1240,MNCA: Thank you. So what does this Bob guy look like? Is he tall? Short?,1,5,105
1241,JOEY: Yep.,1,5,105
1242,MNCA: Which?,1,5,105
1243,JOEY: Which what?,1,5,105
1244,"MNCA: You've never met Bob, have you?",1,5,105
1245,"JOEY: No, but he's--",1,5,105
1246,"MNCA: Oh my god, Joey, for all we know this guy could be horribly--",1,5,105
1247,[Angela and Bob walk in. Bob is good-looking.],1,5,105
1248,"ANGL: Hey, Joey.",1,5,105
1249,MNCA: --horribly attractive. I'll be shutting up now.,1,5,105
1250,"[Scene: Central Perk. Chandler and Phoebe are there, both ready to break up with their significant others.]",1,5,105
1251,CHAN: Where are they? Where are they?,1,5,105
1252,PHOE: This is nice. We never do anything just the two of us.,1,5,105
1253,CHAN: It's great. Maybe tomorrow we can rent a car and run over some puppies.,1,5,105
1254,"PHOE: Eww, I don't wanna do that.",1,5,105
1255,"[Janice (JNCE) and Phoebe's boyfriend, Tony, walk in.]",1,5,105
1256,CHAN: Here we go.,1,5,105
1257,"PHOE: Ok, have a good break-up.",1,5,105
1258,"CHAN: Hey, Janice.",1,5,105
1259,"JNCE: Oh, my god, I am so glad you called me. I had the most supremely awful day.",1,5,105
1260,"CHAN: Hey, that's not good. Can I get an espresso and a latte over here, please?",1,5,105
1261,"JNCE: We got the proofs back from that photo sh**t, you know, the one with the little vegetables. Anyway, they pretty much sucked, so, I blew off the rest of the day, and I went shopping...[looks through her bags]... and I got you, I'm looking, I'm looking, I'm looking, I got you...",1,5,105
1262,"[Chandler sees Phoebe breaking up with Tony. She talks to him for a few seconds, hugs him, and then he leaves. Chandler is amazed how easy it was for her.]",1,5,105
1263,CHAN: What?,1,5,105
1264,JNCE: What?,1,5,105
1265,CHAN: [covering] What... did you get me there?,1,5,105
1266,JNCE: I got you--these. [pulls out a pair of socks],1,5,105
1267,CHAN: Bullwinkle socks. That's so sweet.,1,5,105
1268,"JNCE: Well, I knew you had the Rockys, and so I figured, you know, you can wear Bullwinkle and Bullwinkle, or you can wear Rocky and Rocky,or, you can mix and match, moose and squirrel. Whatever you want.",1,5,105
1269,CHAN: That's great.,1,5,105
1270,"[The drinks arrive, and Chandler downs his espresso in one gulp.]",1,5,105
1271,"CHAN: Well, I'm gonna get another espresso. Can I get you another latte?",1,5,105
1272,"JNCE: [holding the full cup] No, no, I'm still working on mine.",1,5,105
1273,"[Chandler walks over to the counter where Phoebe is, and is asking her about the break-up.]",1,5,105
1274,CHAN: That's it?,1,5,105
1275,"PHOE: Yeah, it was really hard.",1,5,105
1276,"CHAN: Oh, yeah, that hug looked pretty brutal.",1,5,105
1277,"PHOE: Ok, you weren't there.",1,5,105
1278,"[Scene: The Launderama. Rachel is there, waiting for Ross. An old woman takes Rachel's clothes off the machine and begins loading it with her things.]",1,5,105
1279,"WOMAN: Comin' through. Move, move.",1,5,105
1280,"RACH: Oh, 'scuse me. I was kinda using that machine.",1,5,105
1281,"WOMAN: Yeah, well, now you're kinda not.",1,5,105
1282,RACH: But I saved it. I put my basket on top.,1,5,105
1283,"WOMAN: Oh, I'm sorry, is that your basket? It's really pretty. Unfortunately, I don't see suds.",1,5,105
1284,RACH: What?,1,5,105
1285,"WOMAN: No suds, no save. Ok?",1,5,105
1286,[Ross arrives.],1,5,105
1287,ROSS: What's goin' on?,1,5,105
1288,"RACH: Hi, uh, nothing. That horrible woman just took my machine.",1,5,105
1289,ROSS: Was your basket on top?,1,5,105
1290,"RACH: Yeah, but, there were no suds.",1,5,105
1291,ROSS: So?,1,5,105
1292,"RACH: Well, you know, no suds, no save.",1,5,105
1293,"ROSS: No suds? Excuse me, hold on a second. [to woman] That's my friend's machine.",1,5,105
1294,"WOMAN: Hey, hey, hey, her stuff wasn't in it.",1,5,105
1295,"ROSS: Hey, hey, hey, that's not the rule and you know it.",1,5,105
1296,[The woman and Ross stare at each other. Finally she takes her stuff out of the machine and leaves.],1,5,105
1297,"ROSS: [to the crowd in the laundromat] All right, show's over. Nothing to see here. [to Rachel] Ok, let's do laundry.",1,5,105
1298,RACH: That was amazing. I can't even send back soup.,1,5,105
1299,"ROSS: Well, that's because you're such a sweet, gentle, uh...Do you, uh, do you...Oh, hey, uh you must need detergent.",1,5,105
1300,[Ross pulls out a huge box of laundry detergent.],1,5,105
1301,RACH: What's that?,1,5,105
1302,"ROSS: Uberveiss. It's new, it's German, it's extra-tough.",1,5,105
1303,[Rachel starts to load her clothes.],1,5,105
1304,"ROSS: Rach, do you uh, are you gonna separate those?",1,5,105
1305,"RACH: Oh god. Oh, am I being like a total laundry spaz? I mean, am I supposed to use like one machine for shirts and another machine for pants?",1,5,105
1306,"ROSS: Rach, have you never done this before?",1,5,105
1307,"RACH: Well, not myself, but I know other people that have. Ok, you caught me. I'm a laundry virgin.",1,5,105
1308,"ROSS: Uh, well, don't worry, I'll use the gentle cycle. Ok, um, basically you wanna use one machine for all your whites, a whole nother machine for colors, and a third for your uh, your uh, delicates, and that would be your bras and your under-panty things.",1,5,105
1309,"RACH: [holds a pair of panties in front of Ross] Ok, Well, what about these are white cotton panties. Would they go with whites or delicates?",1,5,105
1310,"ROSS: [visibly nervous] Uh, that, that, that would be a judgment call.",1,5,105
1311,"[Scene: Fancy restaurant. Monica, Joey, Angela, and Bob are seated at the table.]",1,5,105
1312,"MNCA: [to Joey] He is so cute. [to Angela and Bob] So, where did you guys grow up?",1,5,105
1313,ANGL: Brooklyn Heights.,1,5,105
1314,BOB: Cleveland.,1,5,105
1315,"MNCA: How, how did that happen?",1,5,105
1316,JOEY: Oh my god.,1,5,105
1317,MNCA: What?,1,5,105
1318,JOEY: I suddenly had the feeling that I was falling. But I'm not.,1,5,105
1319,"Commercial Break
[Scene: Fancy restaurant. Joey and Bob are talking.]
JOEY: So, you and Angela, huh?",1,5,105
1320,BOB: Yep. Pretty much.,1,5,105
1321,"JOEY: You're a lucky man. You know what I miss the most about her? That cute nibbly noise when she eats. Like a happy little squirrel, or a weasel.",1,5,105
1322,"BOB: Huh, I never really noticed.",1,5,105
1323,"JOEY: Oh, yeah, yeah, listen for it.",1,5,105
1324,"BOB: Monica, Monica is great.",1,5,105
1325,"JOEY: Yeah, but it's not gonna last. She's too much for me in bed. Sexually.",1,5,105
1326,[Scene: The ladies' bathroom at the restaurant. Monica and Angela are talking.],1,5,105
1327,"MNCA: I've gotta tell you, Bob is terrific.",1,5,105
1328,"ANGL: Yeah, isn't he?",1,5,105
1329,"MNCA: It is so great to meet a guy who is smart and funny, and has an emotional age beyond, like eight.",1,5,105
1330,ANGL: You know what else? He's unbelievable in bed.,1,5,105
1331,MNCA: Wow. My brother never even told me when he lost his virginity.,1,5,105
1332,ANGL: Huh. That's nice.,1,5,105
1333,[Scene: Central Perk. Phoebe is coaching Chandler on how to break up with Janice.],1,5,105
1334,"PHOE: Ok, you can do this. It's just like pulling off a Band-aid. Just do it really fast, and then the wound is exposed.",1,5,105
1335,"[Chandler walks back to couch, where Janice is.]",1,5,105
1336,"CHAN: Janice. Hi, Janice. Ok, here we go. I don't think we should go out anymore. Janice.",1,5,105
1337,"JNCE: All right. Well, there you go. [she gets extremely wound up, and begins to try and calm herself down] Stop it, stop it, stop it.",1,5,105
1338,,1,5,105
1339,,1,5,105
1340,,1,5,105
1341,[Scene: The laundromat.],1,5,105
1342,"RACH: Ok, I know this is gonna sound really stupid, but I feel that if I can do this, you know, if I can actually do my own laundry, there isn't anything I can't do.",1,5,105
1343,"ROSS: That does not sound stupid to me. You know, it's like the first time I had to make dinner for myself, after Carol left me? [the buzzer on the washer goes off] I'm sorry, that's all the time we have. Next on Ross...[opens up the washer] Uh-oh.",1,5,105
1344,RACH: What uh-oh?,1,5,105
1345,"ROSS: [not wanting to tell her] Uh-oh, uh-oh, the laundry's done. It's, uh, it's a song. The laundry song that we sing. [singing] Uh-oh the laundry's done, uh-oh, uh-oh.",1,5,105
1346,"RACH: Ross, what's the matter?",1,5,105
1347,"ROSS: Nothing, nothing. Lee-lo, the laundry's done.",1,5,105
1348,"RACH: Come on, show me.",1,5,105
1349,"ROSS: All right, all right, it's just that you left a red sock in with all your whites, and now, everything's kinda pink.",1,5,105
1350,"RACH: Oh, everything's pink.",1,5,105
1351,"ROSS: Yeah, uh, except for the red sock, which is still red. I'm sorry, please don't be upset, it could happen to anyone.",1,5,105
1352,"RACH: Except it didn't. It happened to me. Oh, god, I'm gonna look like a big marshmallow peep. What am I doing? What am I doing? My father's right. I can't live on my own! I can't even do laundry!",1,5,105
1353,"[The woman who had tried to steal the washing machine walks by, and laughs.]",1,5,105
1354,"[Scene: The fancy restaurant. Angela has her hand in Bob's shirt, and Monica is very uncomfortable.]",1,5,105
1355,"MNCA: Something went wrong with Underdog, and they couldn't get his head to inflate. So anyway, um, his head is like flopping down Broadway, right, and I'm just thinking... how inappropriate this is. Um, I've got something in my eye, uh, Joey, could we check it in the light, please?",1,5,105
1356,[Her and Joey walk away from the table.],1,5,105
1357,MNCA: Oh my god.,1,5,105
1358,JOEY: What?,1,5,105
1359,MNCA: Hello! Were we at the same table? It's like... cocktails in Appalachia.,1,5,105
1360,"JOEY: Come on, they're close.",1,5,105
1361,MNCA: Close? She's got her tongue in his ear.,1,5,105
1362,"JOEY: Oh, like you've never gotten a little rambunctious with Ross.",1,5,105
1363,"MNCA: Joey, this is sick, it's disgusting, it's, it's--not really true, is it?",1,5,105
1364,"JOEY: Well, who's to say what's true? I mean--",1,5,105
1365,"MNCA: Oh my god, what were you thinking?",1,5,105
1366,"JOEY: All right, look, I'm not proud of this, ok? Well, maybe I am a little.",1,5,105
1367,MNCA: [hits him lightly] Oh!,1,5,105
1368,JOEY: Ow!,1,5,105
1369,MNCA: [leaving] I'm outta here.,1,5,105
1370,"JOEY: Wait, wait, wait. You want him, I want her. He likes you.",1,5,105
1371,MNCA: Really?,1,5,105
1372,"JOEY: Yeah. I'm thinking, if we put our heads together, between the two of us, we can break them up.",1,5,105
1373,[Scene changes to later that night. Monica accidentally spilled her drink on Bob's shirt and is wiping it off. Joey is making eyes at Angela.],1,5,105
1374,"MNCA: I'm so sorry, I can't believe I did this, but I couldn't stop laughing at your Norman Mailer story.",1,5,105
1375,[Angela is eating chicken wings and making the weasel-like noise Joey had told Bob about.],1,5,105
1376,"JOEY: Uh, waiter, one more plate of chicken wings over here.",1,5,105
1377,"[Scene: Central Perk. Chandler is still trying to ease things over with Janice, and there are about a dozen empty Espresso cups in front of him. He is extremely wired.]",1,5,105
1378,"CHAN: Here's the thing, Janice. You know, I mean, it's like we're different. I'm like the bing, bing, bing. You're like the boom, boom, [Chandler flails his hand out and hits Janice in the eye]... boom.",1,5,105
1379,JNCE: Ow!,1,5,105
1380,"CHAN: Oh, my god, I'm so sorry. Are you ok?",1,5,105
1381,"JNCE: Ow. Um, it's just my lens. It's just my lens. I'll be right back.",1,5,105
1382,[She leaves.] CHAN: [to Phoebe] I hit her in the eye! I hit her in the eye! This is the worst break-up in the history of the world.,1,5,105
1383,PHOE: Oh my god. [Chandler downs another espresso.] How many of those have you had?,1,5,105
1384,"CHAN: Oh, I don't know, a million?",1,5,105
1385,"PHOE: Chandler, easy, easy. Go to your happy place. La la la la la la la.",1,5,105
1386,CHAN: I'm fine.,1,5,105
1387,PHOE: All right.,1,5,105
1388,[Janice returns from the bathroom.],1,5,105
1389,CHAN: I'm not fine. Here she comes.,1,5,105
1390,PHOE: Wait here. Breathe.,1,5,105
1391,"[Phoebe goes over to speak to Janice. She talks to her for a few seconds, and then Janice immediately smiles, hugs her, waves to Chandler, and leaves.]",1,5,105
